BeerID,Name,URL,StyleID,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,MashThickness,SugarScale,BrewMethod,PitchRate,PrimaryTemp,PrimingMethod,PrimingAmount,UserId,IsPils
7453,Hopped Up Emerson's Pilsner,/homebrew/recipe/view/235177/hopped-up-emerson-s-pilsner,81,24.0,1.05,1.013,4.83,44.82,3.04,30.0,90,1.04,76.0,,Specific Gravity,BIAB,,12.0,,,,True
7570,Bohemian Pilsner #5.5 AG BIAB,/homebrew/recipe/view/306712/bohemian-pilsner-5-5-ag-biab,31,20.82,1.058,1.014,5.69,36.49,3.66,30.28,90,1.04,73.0,,Specific Gravity,BIAB,1.5,11.11,,,47441.0,True
7620,Beck's Light Style Lager (Original),/homebrew/recipe/view/272122/beck-s-light-style-lager-original-,81,20.82,1.035,1.006,3.9,35.54,4.21,26.5,60,1.028,77.0,,Specific Gravity,BIAB,1.5,11.11,,,43553.0,True
7650,Magarac's Imperial Pils,/homebrew/recipe/view/30549/magarac-s-imperial-pils,81,18.93,1.063,1.013,6.57,48.35,3.95,26.5,90,1.045,72.0,1.25,Specific Gravity,All Grain,1.5,11.11,,,,True
7682,Brewmasters Reserve Oktoberfest,/homebrew/recipe/view/278061/brewmasters-reserve-oktoberfest,111,47.32,1.043,1.01,4.27,44.55,11.16,45.42,60,1.044,75.0,1.3,Specific Gravity,All Grain,1.0,20.0,,,24418.0,True
7729,Bakke Brygg Tysk Pilsner 25 L,/homebrew/recipe/view/230368/bakke-brygg-tysk-pilsner-25-l,81,25.0,1.047,1.011,4.8,36.07,3.32,29.0,90,1.041,78.0,,Specific Gravity,All Grain,1.5,10.0,Sukkerlake,6 5 g sukker/L,18325.0,True
7821,2A German Pilsner !!!,/homebrew/recipe/view/325830/2a-german-pilsner-,81,50.0,1.048,1.0090000000000001,5.15,30.39,4.11,64.0,90,1.038,80.0,3.0,Specific Gravity,All Grain,1.5,10.0,,,45999.0,True
7849,Bakke Brygg Tsjekkisk Pilsner 50 l,/homebrew/recipe/view/238660/bakke-brygg-tsjekkisk-pilsner-50-l,31,50.0,1.05,1.013,4.93,40.3,3.68,60.0,90,1.042,72.0,,Specific Gravity,All Grain,,10.0,Sukkerlake,6 g sukker/l,18325.0,True
7920,Pilsner,/homebrew/recipe/view/270476/pilsner,81,1050.0,1.047,1.008,5.15,22.47,4.03,1125.0,80,1.044,80.0,3.0,Specific Gravity,All Grain,1.75,11.0,,,,True
7937,Grandpappy's Pilsner,/homebrew/recipe/view/146730/grandpappy-s-pilsner,40,11.73,1.057,1.014,5.63,40.55,3.15,15.9,90,1.042,76.0,,Specific Gravity,BIAB,1.5,10.0,Corn sugar,1.91 oz,15077.0,True
8140,Rye Lager,/homebrew/recipe/view/221724/rye-lager,81,18.93,1.048,1.011,4.86,25.39,3.96,13.25,90,1.026,70.0,,Specific Gravity,Partial Mash,1.5,10.0,,,,True
8181,That.Was.Lager,/homebrew/recipe/view/250304/that-was-lager,81,25.0,1.05,1.01,5.2,44.9,3.6,32.0,90,1.0390000000000001,75.0,,Specific Gravity,BIAB,0.35,20.0,,,29178.0,True
8187,Rye & Wheat Beer,/homebrew/recipe/view/63008/rye-wheat-beer,111,20.0,1.0659999999999998,1.018,6.21,13.34,5.13,10.0,60,1.131,92.0,,Specific Gravity,BIAB,0.35,25.0,,,,True
8193,Bohemian Pilsner,/homebrew/recipe/view/94577/bohemian-pilsner,31,25.55,1.056,1.016,5.25,32.22,3.51,33.12,90,1.043,70.0,1.3,Specific Gravity,All Grain,1.75,10.0,,,14815.0,True
8241,Czech this,/homebrew/recipe/view/210784/czech-this,81,24.5,1.051,1.012,5.11,33.28,3.01,30.0,90,1.042,77.5,3.0,Specific Gravity,All Grain,1.75,9.0,,,42219.0,True
8303,Sprockets,/homebrew/recipe/view/300763/sprockets,80,43.53,1.0490000000000002,1.0070000000000001,5.53,36.35,3.06,51.1,100,1.042,88.0,1.25,Specific Gravity,All Grain,1.5,10.0,,,,True
8309,Palesner,/homebrew/recipe/view/208656/palesner,81,22.71,1.05,1.012,4.9,23.89,3.95,28.39,75,1.04,79.0,,Specific Gravity,BIAB,,18.33,,,,True
8318,Czech Pilsner,/homebrew/recipe/view/209021/czech-pilsner,81,11.36,1.052,1.015,4.96,47.93,3.26,18.93,60,1.031,70.0,,Specific Gravity,BIAB,,13.89,,,,True
8415,St. Nick's Revenge,/homebrew/recipe/view/182797/st-nick-s-revenge,111,18.93,1.13,1.0390000000000001,12.02,44.99,40.0,26.5,60,1.093,75.0,,Specific Gravity,All Grain,0.75,21.11,,,,True
8447,Double Pilsner (Czech 1-2) 3 bbl,/homebrew/recipe/view/277428/double-pilsner-czech-1-2-3-bbl,31,357.72,1.078,1.015,8.25,39.28,3.9,365.29,90,1.0759999999999998,80.0,1.5,Specific Gravity,All Grain,2.0,13.33,,,,True
8470,SMSH - Citra Pale Ale,/homebrew/recipe/view/269312/smsh-citra-pale-ale,31,18.0,14.5798,3.78265,5.84,41.39,4.04,20.0,60,13.2,82.0,4.0,Plato,All Grain,0.75,24.0,,,,True
8476,Let's Go Fishin,/homebrew/recipe/view/83014/let-s-go-fishin,40,20.82,1.054,1.015,5.19,45.62,3.47,28.39,60,1.04,68.0,,Specific Gravity,BIAB,1.75,12.78,,,,True
8608,Jaguar Bohemian Pilsner,/homebrew/recipe/view/158927/jaguar-bohemian-pilsner,31,22.0,1.054,1.015,5.11,42.38,3.62,29.5,90,1.04,75.0,3.0,Specific Gravity,All Grain,1.75,12.0,Sugar,,31666.0,True
8824,N.Nectar Clone,/homebrew/recipe/view/57128/n-nectar-clone,111,20.82,1.079,1.0190000000000001,7.94,94.64,14.17,28.39,90,,72.0,,Specific Gravity,All Grain,,20.0,,,15452.0,True
8871,Kjeller 5 Tsjekkisk Pilsner 20 l,/homebrew/recipe/view/279599/kjeller-5-tsjekkisk-pilsner-20-l,31,20.0,1.05,1.013,4.84,38.73,3.45,24.0,90,1.041,73.0,,Specific Gravity,All Grain,,10.0,Sukkerlake,6 g sukker/l,51696.0,True
8888,Jogger Lager,/homebrew/recipe/view/76001/jogger-lager,40,19.87,1.058,1.016,5.51,37.08,3.92,24.61,60,1.047,82.0,1.3,Specific Gravity,All Grain,,14.44,,,97.0,True
9111,Pilsner lager 0.1,/homebrew/recipe/view/81256/pilsner-lager-0-1,31,16.0,1.0490000000000002,1.012,4.81,42.5,5.22,19.0,60,1.041,71.0,5.0,Specific Gravity,All Grain,1.5,12.0,,,,True
9202,Czech Pilsner,/homebrew/recipe/view/233246/czech-pilsner,81,18.93,1.052,1.008,5.72,60.24,3.93,28.39,60,1.035,70.0,1.25,Specific Gravity,All Grain,1.5,10.0,,,,True
9232,BOHEMIAN PILSNER,/homebrew/recipe/view/356406/bohemian-pilsner,31,21.0,1.0590000000000002,1.0090000000000001,6.45,16.38,5.28,24.0,90,1.051,75.0,3.0,Specific Gravity,All Grain,0.75,12.0,,,,True
9249,West Mc Donald Piss Yellow Pilsner,/homebrew/recipe/view/227810/west-mc-donald-piss-yellow-pilsner,40,20.82,1.06,1.0170000000000001,5.59,35.6,4.25,28.39,75,1.044,70.0,1.25,Specific Gravity,All Grain,0.35,12.78,,,40683.0,True
9307,I am Deutsch,/homebrew/recipe/view/377110/i-am-deutsch,80,30.0,1.048,1.01,4.97,26.85,2.93,35.0,90,1.041,75.0,4.0,Specific Gravity,All Grain,1.5,9.0,Force,,68535.0,True
9374,Holsten Premium Clone,/homebrew/recipe/view/349459/holsten-premium-clone,80,23.0,1.047,1.008,5.01,12.68,3.45,14.0,30,1.077,35.0,,Specific Gravity,extract,1.5,11.0,,,,True
9418,Tsjekkisk lager 2,/homebrew/recipe/view/149171/tsjekkisk-lager-2,31,30.0,1.044,1.012,4.12,30.39,2.76,25.0,60,1.052,75.0,3.0,Specific Gravity,All Grain,,10.0,,,27291.0,True
9532,CDQ Lab Session #39 - Spiced Season Ale,/homebrew/recipe/view/272419/cdq-lab-session-39-spiced-season-ale,111,53.0,1.048,1.0090000000000001,5.05,21.75,6.25,60.0,60,1.042,68.0,,Specific Gravity,All Grain,1.0,20.0,,,,True
9559,American lager 12/9/2013,/homebrew/recipe/view/90296/american-lager-12-9-2013,40,37.85,1.055,1.012,5.64,32.69,4.65,45.42,60,1.046,75.0,1.0,Specific Gravity,All Grain,,10.0,,,,True
9597,Norsk Galning,/homebrew/recipe/view/298010/norsk-galning,80,21.0,1.064,1.014,6.46,32.94,10.79,28.5,60,1.047,65.0,,Specific Gravity,BIAB,1.75,10.0,,,,True
9606,Lager,/homebrew/recipe/view/294001/lager,31,20.82,1.048,1.008,5.21,44.96,3.56,30.28,60,1.033,80.0,1.5,Specific Gravity,All Grain,1.5,11.67,,,,True
9628,ABC India Red Ale,/homebrew/recipe/view/239369/abc-india-red-ale,111,25.0,1.058,1.014,5.87,62.55,17.23,29.0,90,1.05,75.0,3.0,Specific Gravity,All Grain,,20.0,,,,True
9759,Evil dead red,/homebrew/recipe/view/248495/evil-dead-red,111,25.0,1.064,1.014,6.62,35.51,15.9,31.0,90,1.052,75.0,2.6,Specific Gravity,All Grain,1.25,20.0,,,17602.0,True
9773,Lager thing,/homebrew/recipe/view/211748/lager-thing,31,42.0,1.053,1.008,5.82,31.31,5.78,30.0,90,1.074,81.0,2.6,Specific Gravity,All Grain,1.5,9.0,,,,True
10051,Czech Pilsner,/homebrew/recipe/view/258016/czech-pilsner,81,20.0,1.047,1.01,4.92,26.54,4.2,26.88,60,1.035,72.0,3.7030000000000003,Specific Gravity,All Grain,0.5,16.0,Bottle,125.6 g,,True
10069,German Pils,/homebrew/recipe/view/297302/german-pils,80,40.5,1.051,1.008,5.64,35.25,3.08,48.07,90,1.043,75.0,1.5,Specific Gravity,All Grain,1.5,12.78,,,,True
10117,Bohemian Pilsner,/homebrew/recipe/view/311604/bohemian-pilsner,31,19.87,1.046,1.008,5.01,35.83,2.73,28.39,60,1.032,80.0,1.5,Specific Gravity,All Grain,0.75,10.0,,,15917.0,True
10125,Galaxy Pils SMaSH lager 90min,/homebrew/recipe/view/242801/galaxy-pils-smash-lager-90min,31,18.93,1.052,1.016,4.74,24.46,3.59,28.39,90,1.035,70.0,1.5,Specific Gravity,All Grain,1.5,10.0,,,,True
10131,Czech Pilsner,/homebrew/recipe/view/237722/czech-pilsner,81,20.82,1.046,1.012,4.42,36.7,8.05,11.36,60,1.084,70.0,,Specific Gravity,Partial Mash,,20.0,dextrose,1 cup,42612.0,True
10200,Pilsner,/homebrew/recipe/view/220946/pilsner,81,23.0,1.062,1.016,6.26,41.49,3.47,28.5,60,1.05,75.0,3.0,Specific Gravity,All Grain,1.0,10.0,,,,True
10269,19 Mo' Bohemian Pils,/homebrew/recipe/view/183632/19-mo-bohemian-pils,31,18.93,1.06,1.015,5.9,44.82,4.41,26.69,90,1.043,70.0,1.4,Specific Gravity,All Grain,1.5,10.0,,,32203.0,True
10330,Semi-homegrown Pilsner,/homebrew/recipe/view/67376/semi-homegrown-pilsner,31,20.82,1.05,1.014,4.77,47.57,3.37,28.39,90,1.037,75.0,,Specific Gravity,BIAB,1.75,10.0,,,17261.0,True
10360,Polish Lager II,/homebrew/recipe/view/314128/polish-lager-ii,81,24.0,1.0490000000000002,1.01,5.09,29.75,3.48,29.0,60,1.04,84.0,,Specific Gravity,BIAB,1.5,12.0,,,,True
10619,Cheat River Pils,/homebrew/recipe/view/107132/cheat-river-pils,81,39.75,1.05,1.016,4.55,50.27,3.27,49.21,60,1.041,70.0,1.25,Specific Gravity,All Grain,1.75,15.56,,,22093.0,True
10802,Bohemian Pilsner,/homebrew/recipe/view/452286/bohemian-pilsner,31,22.71,1.056,1.014,5.48,40.1,3.84,28.39,90,1.045,70.0,,Specific Gravity,All Grain,1.5,6.67,,,,True
10807,ESP (Extra Special Pilsner),/homebrew/recipe/view/242151/esp-extra-special-pilsner-,40,11.36,1.057,1.013,5.78,55.34,6.97,13.25,60,1.0490000000000002,65.0,1.5,Specific Gravity,All Grain,0.35,19.44,,,,True
10828,Kiwi Meteor Light Ale,/homebrew/recipe/view/207484/kiwi-meteor-light-ale,31,23.0,1.054,1.012,5.46,36.82,4.02,16.0,60,1.078,35.0,,Specific Gravity,extract,,21.0,,,,True
10880,Highway to Helles,/homebrew/recipe/view/211431/highway-to-helles,81,20.82,1.052,1.013,5.1,19.51,5.04,28.39,60,1.038,70.0,1.5,Specific Gravity,All Grain,1.5,9.44,,,40209.0,True
10965,Pilsnear,/homebrew/recipe/view/258583/pilsnear,40,20.82,1.042,1.0070000000000001,4.62,26.54,3.24,11.36,60,1.078,35.0,,Specific Gravity,extract,,17.78,,,,True
10983,Old Yeller Pils,/homebrew/recipe/view/487835/old-yeller-pils,80,24.61,1.054,1.016,5.04,35.99,3.84,28.39,60,1.047,75.0,,Specific Gravity,BIAB,,10.0,,,,True
11129,Vesterbro Pilsner,/homebrew/recipe/view/255133/vesterbro-pilsner,40,20.0,1.054,1.013,5.49,40.37,4.76,25.0,60,1.043,70.0,2.8,Specific Gravity,All Grain,,12.0,,,,True
11175,Batch #8 Mexikansk Cerveza,/homebrew/recipe/view/245538/batch-8-mexikansk-cerveza,81,28.0,1.048,1.011,4.77,29.03,3.22,35.0,75,1.038,60.0,2.5,Specific Gravity,All Grain,1.5,12.0,,,,True
11197,Tsjekkisk Pilsner,/homebrew/recipe/view/312484/tsjekkisk-pilsner,31,25.0,1.051,1.0090000000000001,5.49,40.61,3.55,29.0,90,1.044,72.0,,Specific Gravity,All Grain,,10.0,Sukkerlake,6 g sukker/l,,True
11220,Nelson Mid strength,/homebrew/recipe/view/261675/nelson-mid-strength,111,23.0,1.03,1.0070000000000001,2.95,35.62,9.08,5.0,30,1.05,35.0,,Specific Gravity,extract,,18.0,,,,True
11263,Pilsen com coentro,/homebrew/recipe/view/235114/pilsen-com-coentro,40,40.0,1.046,1.008,5.06,28.52,5.96,48.0,60,1.0390000000000001,70.0,3.0,Specific Gravity,All Grain,,13.0,,,45658.0,True
11294,Bakke Brygg Tsjekkisk Pilsner 28 l,/homebrew/recipe/view/309068/bakke-brygg-tsjekkisk-pilsner-28-l,31,28.0,1.052,1.013,5.1,41.99,3.58,32.0,90,1.046,72.0,,Specific Gravity,All Grain,1.75,10.0,Sukkerlake,6 g sukker/l,41104.0,True
11382,German Pilsner,/homebrew/recipe/view/374598/german-pilsner,80,20.82,1.05,1.014,4.66,24.06,3.3,28.39,80,1.037,85.0,1.5,Specific Gravity,All Grain,2.0,6.67,,,42228.0,True
11417,German Pilsner,/homebrew/recipe/view/318059/german-pilsner,81,47.32,1.045,1.0070000000000001,4.92,35.64,2.7,56.78,60,1.037,80.0,1.75,Specific Gravity,All Grain,,10.0,,,5889.0,True
11445,Buck Pils,/homebrew/recipe/view/276263/buck-pils,81,45.42,1.048,1.013,4.54,28.36,4.14,56.4,90,1.0390000000000001,80.0,1.5,Specific Gravity,All Grain,1.5,10.0,,,25157.0,True
11557,Pilsner ala snadder,/homebrew/recipe/view/296752/pilsner-ala-snadder,40,55.46,1.047,1.008,5.16,26.03,4.92,68.0,90,1.038,81.0,5.76,Specific Gravity,All Grain,1.5,11.0,,,,True
11690,Category 2A - German Pilsner rev.3,/homebrew/recipe/view/159179/category-2a-german-pilsner-rev-3,81,41.64,14.2089,3.46412,5.8,41.53,4.54,50.35,90,11.9,70.0,1.5,Plato,All Grain,1.5,10.0,,,2938.0,True
11743,Faux Pilsner,/homebrew/recipe/view/322416/faux-pilsner,81,18.93,1.0490000000000002,1.012,4.78,48.99,4.59,9.46,60,1.097,35.0,,Specific Gravity,extract,,18.33,,,18665.0,True
11755,Chicago lager Syndicate*,/homebrew/recipe/view/312561/chicago-lager-syndicate-,40,1050.0,12.0441,1.81962,5.44,18.1,3.77,1150.0,90,11.0,82.0,,Plato,All Grain,,12.0,,,47512.0,True
11812,Jeff Brett Pilsner!!??!!,/homebrew/recipe/view/225928/jeff-brett-pilsner-,31,18.93,1.05,1.008,5.59,51.08,3.69,28.39,90,1.034,64.0,1.5,Specific Gravity,All Grain,,21.11,,,,True
11854,Czech yo pilz!,/homebrew/recipe/view/291980/czech-yo-pilz-,31,20.82,1.052,1.013,5.08,35.26,4.46,28.39,90,1.038,75.0,1.5,Specific Gravity,All Grain,,11.11,,,,True
11862,Backyard Ginger Pilsner,/homebrew/recipe/view/221103/backyard-ginger-pilsner,40,18.93,1.062,1.02,5.5,60.28,5.62,11.36,60,1.104,25.0,,Specific Gravity,extract,1.5,15.56,,,,True
11898,Rye Pilsner,/homebrew/recipe/view/352637/rye-pilsner,80,3.79,11.0274,1.66072,4.96,20.59,4.16,7.57,60,5.6,65.0,1.5,Plato,All Grain,0.75,14.44,,,,True
11909,Belly Lager,/homebrew/recipe/view/304310/belly-lager,80,5.0,1.048,1.0090000000000001,5.12,24.36,3.12,8.0,60,1.03,70.0,3.1,Specific Gravity,All Grain,,10.0,,,,True
11977,Gnarleywine,/homebrew/recipe/view/329676/gnarleywine,111,3.79,1.129,1.035,12.37,77.25,14.22,7.57,90,1.065,35.0,,Specific Gravity,extract,,18.33,,,,True
12090,Ed Lager - N7,/homebrew/recipe/view/150736/ed-lager-n7,31,12.0,1.044,1.012,4.21,40.29,5.07,15.0,60,1.035,65.0,,Specific Gravity,BIAB,,10.0,,,,True
12110,Sandved Pilsner,/homebrew/recipe/view/241837/sandved-pilsner,31,25.0,1.05,1.011,5.07,43.19,3.27,29.0,90,1.043,77.0,3.0,Specific Gravity,All Grain,,12.0,,,46945.0,True
12239,Påskekanin,/homebrew/recipe/view/187580/,40,25.0,1.051,1.014,4.8,42.14,4.35,30.0,90,1.042,65.0,2.9,Specific Gravity,All Grain,0.35,10.0,,,30733.0,True
12246,Basic Bitch Pilsen,/homebrew/recipe/view/240642/basic-bitch-pilsen,31,15.0,1.051,1.011,5.19,51.65,3.98,16.0,60,1.048,60.0,3.0,Specific Gravity,All Grain,0.35,15.0,,,,True
12522,So Uncouth,/homebrew/recipe/view/237256/so-uncouth,81,44.0,1.042,1.006,4.71,25.48,3.08,47.5,75,1.0390000000000001,75.0,3.0,Specific Gravity,All Grain,,12.0,Keg,38l,32959.0,True
12668,American Pils,/homebrew/recipe/view/232380/american-pils,40,20.82,1.062,1.014,6.29,35.66,3.3,24.61,90,1.053,75.0,1.5,Specific Gravity,All Grain,1.75,10.0,,,31681.0,True
12688,Rhapsody (4),/homebrew/recipe/view/193064/rhapsody-4-,31,21.0,1.053,1.015,4.98,43.26,4.53,12.0,60,1.005,35.0,,Specific Gravity,extract,,10.0,,,34066.0,True
12759,G's Fat Jack,/homebrew/recipe/view/104190/g-s-fat-jack,111,22.71,1.089,1.025,8.49,35.68,27.14,26.5,60,1.0759999999999998,72.0,,Specific Gravity,All Grain,,16.67,Forced Carbonation,Keg with 12.54 PSI,,True
12849,Kjeller 5 Hop Bursted Pale Ale 25 L m/ bitte...,/homebrew/recipe/view/282319/kjeller-5-hop-bursted-pale-ale-25-l-m-bitterhumle,111,25.0,1.051,1.012,5.12,68.96,5.47,28.0,60,1.046,70.0,3.0,Specific Gravity,All Grain,0.75,19.0,,,51696.0,True
13009,Persephone,/homebrew/recipe/view/262695/persephone,111,41.64,1.04,1.0070000000000001,4.36,430.61,2.76,45.42,60,1.037,80.0,1.7,Specific Gravity,All Grain,1.0,22.22,,,,True
13046,Bohemian Pilsner (Quick),/homebrew/recipe/view/211449/bohemian-pilsner-quick-,31,10.6,1.057,1.016,5.38,46.5,5.51,18.21,90,1.033,78.0,1.72,Specific Gravity,All Grain,,16.11,,,,True
13071,SMASH German Pilsener,/homebrew/recipe/view/234147/smash-german-pilsener,81,18.93,1.047,1.01,4.77,38.39,3.34,26.5,60,1.033,70.0,1.5,Specific Gravity,All Grain,0.5,17.22,,,,True
13256,Novo,/homebrew/recipe/view/249552/novo,81,25.0,1.045,1.008,4.89,25.18,4.19,30.0,60,1.037,65.0,3.0,Specific Gravity,All Grain,,22.0,,,47423.0,True
13314,Awesome Recipe,/homebrew/recipe/view/348197/awesome-recipe,80,20.8,1.047,1.008,5.03,34.19,16.51,28.4,60,1.034,65.0,3.1,Specific Gravity,All Grain,,10.0,,,,True
13333,Summer Beer,/homebrew/recipe/view/217985/summer-beer,40,20.82,1.053,1.01,5.66,7.84,3.78,28.39,90,1.0390000000000001,70.0,1.5,Specific Gravity,All Grain,0.5,12.78,Corn Sugar,6.0 oz,39446.0,True
13619,Ben's Brohemian Pilsner,/homebrew/recipe/view/227672/ben-s-brohemian-pilsner,31,20.82,1.057,1.014,5.58,42.47,3.72,24.61,90,1.048,75.0,,Specific Gravity,BIAB,0.75,10.0,,,,True
13680,Bohemian Pilsner,/homebrew/recipe/view/296709/bohemian-pilsner,31,20.82,1.052,1.012,5.16,42.26,3.33,24.61,60,1.044,60.0,,Specific Gravity,Partial Mash,1.5,10.0,,,,True
13720,Stark Pils,/homebrew/recipe/view/253397/stark-pils,81,18.93,1.05,1.013,4.9,29.09,3.87,25.93,90,1.036,63.0,1.5,Specific Gravity,All Grain,1.5,10.0,,,27284.0,True
13755,Boh Pils (50L),/homebrew/recipe/view/154233/boh-pils-50l-,31,48.0,1.05,1.012,5.06,40.22,3.88,54.0,90,1.044,85.0,3.5,Specific Gravity,All Grain,1.5,10.0,,,,True
13883,HOP WEISS MANJERICÃO,/homebrew/recipe/view/247661/,111,60.0,10.4548,1.9534200000000002,4.5,37.49,4.4,65.0,60,9.7,65.0,2.0,Plato,All Grain,0.35,18.0,,,,True
13916,Pula-ajan pilsner,/homebrew/recipe/view/211484/pula-ajan-pilsner,31,11.0,1.054,1.015,5.09,40.26,4.51,11.0,90,1.054,75.0,,Specific Gravity,All Grain,,20.0,,,,True
13983,Stella Artois Clone,/homebrew/recipe/view/502688/stella-artois-clone,31,20.82,1.053,1.011,5.5,25.55,3.73,28.39,60,1.0390000000000001,70.0,1.5,Specific Gravity,All Grain,2.0,10.0,Forced,,86643.0,True
13998,Port Phillip Shizenhousen Pilsner,/homebrew/recipe/view/265707/port-phillip-shizenhousen-pilsner,81,23.0,1.05,1.013,4.87,34.43,3.72,36.0,90,1.032,70.0,4.0,Specific Gravity,All Grain,1.5,10.0,,,4040.0,True
14022,Potm?chu?,/homebrew/recipe/view/227699/potm-chu-,111,24.0,1.021,1.0070000000000001,1.8,36.01,7.1,28.0,120,1.018,35.0,3.0,Specific Gravity,All Grain,,20.0,,,,True
14367,Hessian Pils,/homebrew/recipe/view/290754/hessian-pils,81,19.87,1.053,1.013,5.22,35.43,4.4,29.72,90,1.035,70.0,1.5,Specific Gravity,All Grain,1.5,8.89,,,,True
14423,Panta Pilsner,/homebrew/recipe/view/210738/panta-pilsner,40,21.5,1.0490000000000002,1.015,4.51,31.95,3.25,28.0,60,1.038,65.0,,Specific Gravity,All Grain,,15.0,,,,True
14478,Bitburger clone,/homebrew/recipe/view/414998/bitburger-clone,81,18.93,1.053,1.008,5.97,40.52,3.44,28.39,90,1.036,75.0,,Specific Gravity,BIAB,1.5,12.22,,,,True
14554,Bohemian Pilsner,/homebrew/recipe/view/289393/bohemian-pilsner,31,20.0,1.056,1.0170000000000001,5.22,35.0,3.77,15.0,90,1.033,75.0,,Specific Gravity,BIAB,2.0,11.0,,,49368.0,True
14564,Blond ale premium,/homebrew/recipe/view/261019/blond-ale-premium,111,75.0,1.052,1.013,5.1,16.76,5.82,75.0,78,1.052,58.0,3.0,Specific Gravity,All Grain,,20.0,,,,True
14596,Vienna/Pilsner,/homebrew/recipe/view/330589/vienna-pilsner,80,8.52,1.056,1.013,5.66,28.63,4.49,13.25,60,1.036,85.0,,Specific Gravity,BIAB,,12.78,,,,True
14635,Grist Pils,/homebrew/recipe/view/240622/grist-pils,40,1994.91,1.057,1.008,6.51,28.1,3.04,1994.91,90,1.057,90.0,1.5,Specific Gravity,All Grain,,10.0,,,,True
14872,German Pilsner,/homebrew/recipe/view/242592/german-pilsner,81,40.88,1.058,1.0170000000000001,5.3,28.53,3.71,47.32,60,1.05,70.0,1.5,Specific Gravity,All Grain,0.75,18.89,,,40113.0,True
14991,Ultra Pilsner,/homebrew/recipe/view/274702/ultra-pilsner,81,20.82,1.055,1.016,5.15,39.13,3.4,26.5,90,1.044,72.0,1.5,Specific Gravity,All Grain,0.5,8.89,forced,,26382.0,True
14995,Czech Pils,/homebrew/recipe/view/245269/czech-pils,31,24.0,1.052,1.013,5.15,43.87,6.53,28.4,90,1.044,65.0,2.5,Specific Gravity,All Grain,,11.0,Caster Sugar Solution,156g,,True
15005,Keroman Pils,/homebrew/recipe/view/226119/keroman-pils,81,18.93,1.05,1.011,5.05,28.6,3.75,24.61,90,1.038,63.0,1.2,Specific Gravity,All Grain,1.5,10.0,Force Carb,,27284.0,True
15389,New Saint Pils,/homebrew/recipe/view/78796/new-saint-pils,81,18.93,1.05,1.014,4.73,44.48,3.67,20.82,60,1.046,75.0,,Specific Gravity,All Grain,,10.0,,,19221.0,True
15591,Double Batch Pilsner - Extract,/homebrew/recipe/view/312652/double-batch-pilsner-extract,40,37.85,1.045,1.0090000000000001,4.66,28.85,3.12,26.5,60,1.064,70.0,,Specific Gravity,Partial Mash,,13.89,,,5880.0,True
15659,Calix Apollonis,/homebrew/recipe/view/311173/calix-apollonis,80,18.93,1.056,1.012,5.83,36.69,4.02,26.5,60,1.04,65.0,,Specific Gravity,BIAB,1.75,10.0,,,,True
15671,Almond ale,/homebrew/recipe/view/409264/almond-ale,111,20.0,1.044,1.01,4.39,24.8,5.59,28.5,90,1.031,72.0,3.0,Specific Gravity,All Grain,0.75,18.0,sugar,140,,True
15708,Awesome Recipe,/homebrew/recipe/view/210768/awesome-recipe,81,45.0,1.045,1.011,4.55,28.64,3.11,55.0,60,1.037,75.0,,Specific Gravity,All Grain,1.75,15.0,,,,True
15714,Bohemian Pilsner 2015,/homebrew/recipe/view/261743/bohemian-pilsner-2015,31,18.93,16.9329,4.0381800000000005,7.04,47.41,6.08,24.61,90,13.2,72.0,1.2,Plato,All Grain,1.5,12.22,,,,True
15782,Heimfjellet Tysk Pils,/homebrew/recipe/view/312498/heimfjellet-tysk-pils,81,20.0,1.0490000000000002,1.012,4.85,42.06,4.41,15.0,60,1.0659999999999998,70.0,,Specific Gravity,BIAB,,10.0,,,26814.0,True
15887,Arrogant Primate 16,/homebrew/recipe/view/221037/arrogant-primate-16,111,18.93,1.062,1.012,6.56,101.8,12.24,18.93,60,1.062,60.0,,Specific Gravity,Partial Mash,0.75,21.11,Dextrose,4.7 oz,,True
15982,Innaskjærs V3,/homebrew/recipe/view/237518/,81,50.0,1.053,1.008,5.9,23.63,2.97,50.0,90,1.053,82.0,50.0,Specific Gravity,All Grain,1.5,8.0,,,,True
16114,Classic pilsner,/homebrew/recipe/view/246051/classic-pilsner,31,40.0,1.055,1.01,5.92,0.0,2.8,40.0,60,1.055,95.0,3.0,Specific Gravity,All Grain,,20.0,,,,True
16119,Palamino Pilsner,/homebrew/recipe/view/287534/palamino-pilsner,81,1050.0,1.056,1.011,5.84,33.29,5.33,1050.0,90,1.056,85.0,2.5,Specific Gravity,All Grain,1.5,13.0,,,,True
16353,Pilsner,/homebrew/recipe/view/204186/pilsner,81,22.0,1.057,1.016,5.43,34.01,8.0,11.0,60,1.115,35.0,,Specific Gravity,extract,0.75,20.0,,,,True
16424,#8 Romedalspils,/homebrew/recipe/view/225766/-8-romedalspils,31,17.0,1.05,1.01,5.26,39.99,4.76,24.7,90,1.035,63.0,3.5,Specific Gravity,All Grain,1.5,10.0,,,,True
16466,German Session Pils,/homebrew/recipe/view/247967/german-session-pils,81,11.36,1.044,1.011,4.36,23.37,3.17,18.93,90,1.0270000000000001,70.0,1.25,Specific Gravity,All Grain,1.5,8.89,,,,True
